fips,census_region,diabetes_prev,physical_inactivity_prev,pct_white,poverty_rate,pct_black,food_insecurity_rate,smoking_prev,median_income,snap_rate,obesity_prev,pct_age65plus,pct_hispanic,hypertension_prev,pct_college_edu,food_desert_index,unemployment_rate,fastfood_density,feci,pct_agri_sector,pct_mfg_sector,pct_foodsvc_sector,grocery_density,rucc_code
27127,Midwest,10.0,0.3770053475935828,0.859105464311538,0.2335495829471733,0.006610228458773,0.1478260869565216,0.3278145695364238,0.3185831897376986,0.1644901280775906,0.5469613259668509,0.3191002668699962,0.0409002158051587,0.4330900243309003,0.2175759989380061,0.45507,0.0617363344051446,0.3524212462941755,0.4683508992532169,0.2094117647058823,0.2729176361098185,0.1611312068398553,0.6496105641103037,0.75
48029,South,13.8,0.4946524064171124,0.4773267224460283,0.2949490268767377,0.0916154470601878,0.8260869565217391,0.1920529801324502,0.3457476546046333,0.3625344519475872,0.4806629834254143,0.1397255051467785,0.6117562429349501,0.3941605839416058,0.3602814283817868,0.42642,0.1758842443729903,0.3869565204015302,0.3076599119091111,0.0172549019607843,0.1309911586784551,0.412693193028609,0.5709216496812591,0.0
16009,West,10.0,0.4652406417112299,0.8447474434459249,0.3032900834105654,0.008581700104372,0.3391304347826087,0.3443708609271523,0.2383917288914417,0.0905492502261763,0.5414364640883977,0.3455966450629051,0.0367896413523789,0.5036496350364965,0.2044338245055091,0.48853,0.1263665594855305,0.3769749059408166,0.4565599286363274,0.1207843137254902,0.285248953001396,0.1815192370930614,0.619542787630078,0.625
54051,South,12.4,0.5668449197860962,0.9398822435698791,0.2986561631139944,0.0031311608488924,0.5478260869565216,0.4635761589403973,0.26730997511009,0.7167451219996632,0.5745856353591159,0.3410217308425467,0.0114068441064638,0.6909975669099759,0.1948758794636931,0.03419,0.1292604501607716,0.3730275599649171,0.2312726292011437,0.080392156862745,0.1882270823638901,0.2091417296941795,0.5814134061827362,0.25
48001,South,13.0,0.4946524064171124,0.5890920359466997,0.2801204819277109,0.2177896323785225,0.8260869565217391,0.3642384105960263,0.2559525177101283,0.3625344519475872,0.6408839779005524,0.1852840259245139,0.1987462747919021,0.5182481751824819,0.1346077260055754,0.4482399999999999,0.1717041800643086,0.3631118199477076,0.2675127783952384,0.0919607843137255,0.2270823638901815,0.2696481420585334,0.5683070411536743,0.75
48369,South,13.5,0.5802139037433155,0.6593327135626483,0.1818813716404078,0.0041748811318566,0.8260869565217391,0.2317880794701986,0.327313804327015,0.3625344519475872,0.5607734806629834,0.1845215402211208,0.6792724283218579,0.4282238442822385,0.1631488118943316,0.48379,0.0797427652733119,0.3547055311900056,0.3626761283911606,0.2909803921568627,0.470451372731503,0.1752712923380467,0.618910149843214,0.75
06023,West,10.0,0.3101604278074866,0.7275074888957752,0.3894810009267841,0.0147280528818276,0.3478260869565217,0.2582781456953641,0.2734826727934137,0.3712769411364195,0.4033149171270718,0.2657262676324819,0.1422258760661802,0.3795620437956205,0.3675826363998408,0.49307,0.2797427652733119,0.3755390530552752,0.3827992221805807,0.0892156862745097,0.1119125174499767,0.3255508056560342,0.6150586334783785,0.5
05067,South,13.7,0.732620320855615,0.7491994628654064,0.3811399443929565,0.1705902818044764,1.0,0.4867549668874171,0.1209266704958836,0.1699395688644884,0.7513812154696131,0.2396111322912695,0.0315486589250847,0.6593673965936742,0.1176158237090136,0.69895,0.3102893890675241,0.3547770604347462,0.3629554353342153,0.1594117647058823,0.3887854816193579,0.0894442617560013,0.5988915749482835,0.625
31035,Midwest,9.3,0.4144385026737969,0.9058981510174569,0.1457367933271548,0.0077699176620665,0.4782608695652174,0.2814569536423841,0.3868504690790733,0.1750529602743898,0.6464088397790055,0.2908882958444529,0.0962902065563662,0.4428223844282239,0.2450550909332271,0.0,0.0472668810289389,0.3153831233550849,0.4203040860755143,0.3027450980392157,0.2187063750581666,0.1509371917132522,0.6533984044986278,0.875
13043,South,13.9,0.56951871657754,0.5938436111971903,0.3554216867469879,0.2626696045459816,0.4695652173913044,0.4039735099337748,0.1915067968600421,0.5381888489705626,0.7044198895027625,0.2470453678993519,0.1309217963210358,0.6180048661800488,0.1226602947033054,0.0,0.1299035369774919,0.4052062278911369,0.3787359734057693,0.1131372549019607,0.3259655653792462,0.1614600460374876,0.6102739306803918,0.75
16073,West,11.1,0.4973262032085561,0.7221361429604378,0.2662187210379981,0.0055665081758088,0.3391304347826087,0.3311258278145694,0.2630518858893357,0.0905492502261763,0.4613259668508287,0.2628669462447579,0.2550611447949851,0.4501216545012166,0.123191291650073,0.33949,0.0688102893890675,0.3878435874137529,0.4413821077664079,0.3235294117647059,0.1563517915309446,0.16178888523512,0.6049555267743911,0.125
27165,Midwest,10.4,0.4652406417112299,0.7816341287057121,0.2588044485634847,0.0001159689203293,0.1478260869565216,0.2814569536423841,0.3459161401493394,0.1644901280775906,0.5552486187845302,0.2834540602363706,0.2993525845236871,0.4184914841849149,0.183061197398115,0.4161999999999999,0.1771704180064308,0.3591582573743574,0.3508535581867391,0.1666666666666666,0.4497440670079106,0.1065439000328839,0.5896223413496054,0.625
13223,South,10.9,0.2914438502673797,0.6495196777192437,0.1005560704355885,0.2548996868839151,0.4695652173913044,0.2086092715231787,0.5294428489373924,0.5381888489705626,0.5994475138121547,0.1162790697674418,0.0840612475593464,0.4306569343065694,0.3057214921014204,0.08358,0.1434083601286173,0.3613459194612191,0.2260637588361049,0.0145098039215686,0.2061423918101442,0.3765208812890496,0.5683116415758285,0.0
28001,South,16.8,0.7887700534759359,0.3634955066625349,0.572289156626506,0.6432796010669141,0.7652173913043477,0.4569536423841058,0.1135362818303657,0.4927941604187155,0.6767955801104972,0.3093785741517347,0.0420306237796732,0.83698296836983,0.1977963626709146,0.39462,0.2604501607717041,0.4032997985330928,0.3244605690422723,0.048235294117647,0.1428571428571428,0.2140743176586649,0.5812580315248975,0.5
25027,Northeast,9.0,0.3128342245989305,0.7474434459250077,0.1930027803521779,0.0589122115273106,0.1652173913043478,0.195364238410596,0.5218150488225158,0.5493334927955167,0.4392265193370166,0.2142584826534502,0.1368821292775665,0.3868613138686133,0.4597106066640117,0.27307,0.1717041800643086,0.3826147075254718,0.2884780064430481,0.010392156862745,0.2698929734760353,0.4044722130878,0.5843464359966776,0.125
22119,South,15.7,0.7192513368983957,0.6164652411940914,0.5664967562557924,0.3879160385016815,0.7652173913043477,0.543046357615894,0.0916791116216733,0.6758786486716571,0.770718232044199,0.2842165459397636,0.0221971020450107,0.7810218978102192,0.1115093588211868,0.7588800000000001,0.1752411575562701,0.3983085062546386,0.2880340418295699,0.1258823529411764,0.1765937645416473,0.2505754685958566,0.5866113373003088,0.125
36059,Northeast,8.3,0.2967914438502673,0.5802086561305649,0.0820203892493049,0.1317406934941435,0.4260869565217392,0.0695364238410595,0.9035650009573044,0.5266889428425269,0.3232044198895026,0.2464735036218071,0.1898057753571061,0.3527980535279806,0.5882118677817604,0.03174,0.1536977491961415,0.4170091611184274,0.4349084477888237,0.0039215686274509,0.0967892042810609,0.435711936862874,0.6274773197364486,0.0
17013,Midwest,8.5,0.2647058823529412,0.9477326722446028,0.0926784059314179,0.0118288298735938,0.4347826086956522,0.2152317880794702,0.5105877847980088,0.600299724906663,0.5138121546961325,0.3684712161646969,0.0097626143253519,0.5036496350364965,0.1854506836585689,0.0,0.1199356913183279,0.3032523716833823,0.3815866088285721,0.1849019607843137,0.149139134481154,0.2180203880302532,0.6878294973753007,0.0
39021,Midwest,10.2,0.4117647058823529,0.9206693523396342,0.1478220574606117,0.0197147164559897,0.4695652173913044,0.3311258278145694,0.3738387899674517,0.4231133875205285,0.7320441988950277,0.2594357605794891,0.018086527592231,0.5036496350364965,0.1952741271737688,0.103,0.1668810289389067,0.361668961494076,0.2890372183197604,0.0719607843137254,0.5807352256863658,0.2278855639592239,0.5857617497385452,0.625
17181,Midwest,10.9,0.4251336898395722,0.9021795269083772,0.3980537534754402,0.0092775136263481,0.4347826086956522,0.3543046357615894,0.2373731571893547,0.600299724906663,0.638121546961326,0.3198627525733893,0.053437467886137,0.5474452554744527,0.2190362405416169,0.40358,0.1668810289389067,0.3801146652541215,0.3681274069674432,0.0872549019607843,0.1710097719869706,0.1864518250575468,0.6289172089334644,0.625
20035,Midwest,10.9,0.4358288770053475,0.8205763867369072,0.2599629286376275,0.0265568827554215,0.2782608695652173,0.3079470198675496,0.2514876507754164,0.108914510686249,0.6685082872928176,0.2561951963400686,0.1220840612475593,0.4939172749391728,0.2636399840700916,0.52689,0.1598070739549839,0.3798524936875614,0.3555794185631724,0.0849019607843137,0.3969288040949278,0.1703387043735613,0.5718958979490852,0.375
38077,Midwest,9.0,0.3101604278074866,0.898047722342733,0.1821130676552363,0.010901078510959,0.1043478260869563,0.2251655629139072,0.3607045759142255,0.0675125204226539,0.5359116022099447,0.2716355318337781,0.0379200493268934,0.4233576642335767,0.2731979291119076,0.0,0.0569131832797427,0.3688166855157547,0.3537756581688577,0.2198039215686274,0.335970218706375,0.2180203880302532,0.5742722907227426,0.625
55083,Midwest,9.4,0.4732620320855615,0.9391591777708912,0.1529193697868397,0.0016235648846109,0.2869565217391303,0.3079470198675496,0.3864522305188589,0.3780679618588077,0.718232044198895,0.3183377811666031,0.0231219812968862,0.4817518248175184,0.1898314084694013,0.13399,0.0707395498392283,0.351689222757334,0.2741650149663321,0.0641176470588235,0.5428106095858539,0.2081552121012825,0.5808759848666734,0.125
29003,Midwest,9.2,0.4064171122994653,0.9354405536618116,0.1292863762743281,0.0104372028296416,0.4608695652173912,0.2980132450331125,0.3720620333141872,0.3286028418265593,0.5331491712707181,0.2908882958444529,0.0254855616072346,0.5109489051094891,0.2989512810301341,0.0,0.1295819935691318,0.3348631897621147,0.3733984558336913,0.0641176470588235,0.4001861330851559,0.1792173627096349,0.6339932730605817,0.25
17183,Midwest,11.7,0.4518716577540107,0.782460489618841,0.3426784059314179,0.1716340020874405,0.4347826086956522,0.357615894039735,0.222952326249282,0.600299724906663,0.7486187845303867,0.2815478459778879,0.0556982838351659,0.6058394160583944,0.1570423470065047,0.43911,0.2041800643086816,0.369230388563877,0.2635272255379598,0.054313725490196,0.367147510469986,0.2147319960539296,0.5870596085689179,0.25
33013,Northeast,7.4,0.2058823529411765,0.9110629067245118,0.1188600556070435,0.0185550272526962,0.0,0.1390728476821192,0.5247482289871721,0.0244560896035101,0.4558011049723757,0.267251239039268,0.027027027027027,0.3527980535279806,0.4470994291782822,0.08263,0.0996784565916398,0.3802764195848247,0.4057329814007348,0.0194117647058823,0.2280130293159609,0.3692864189411378,0.586430074533534,0.375
51520,South,11.8,0.4679144385026739,0.8547670695176117,0.3767377201112142,0.0773512698596776,0.226086956521739,0.357615894039735,0.1476622630672028,0.2576754492143099,0.621546961325967,0.338353030880671,0.0276436131949439,0.5766423357664234,0.2591265100225674,1.0,0.1411575562700964,0.5194854200088995,0.6134165987166309,0.0068627450980392,0.3108422522103304,0.3304833936205196,0.6134505405796098,0.125
30053,West,9.4,0.3983957219251337,0.9128189236649106,0.3310936051899907,0.0008117824423054,0.2782608695652173,0.3410596026490066,0.1653685621290446,0.167960029260827,0.5828729281767955,0.4651162790697674,0.0305210153118898,0.615571776155718,0.1812027080844285,0.30248,0.1736334405144694,0.362069660341309,0.4720593969995362,0.1723529411764705,0.1309911586784551,0.2893784939164748,0.6451218156703462,0.75
12019,South,10.3,0.355614973262032,0.7098440243776468,0.170064874884152,0.1319726313348022,0.4,0.2350993377483443,0.4646295232624928,0.4278120361974767,0.5027624309392265,0.2188333968738086,0.1135546192580413,0.4768856447688565,0.3224478959245985,0.05766,0.1225080385852089,0.3741392103860774,0.2841300884950113,0.0098039215686274,0.1042345276872964,0.4064452482735942,0.5754104625271269,0.0
30067,West,7.9,0.2700534759358288,0.9189133353992356,0.2608897126969416,0.0022034094862576,0.2782608695652173,0.2350993377483443,0.3153896228221329,0.167960029260827,0.3784530386740331,0.3597026305756767,0.0345288254033501,0.4063260340632604,0.4472321784149742,0.2053,0.092604501607717,0.428210247894455,0.4790609356023012,0.0764705882352941,0.1859004187994416,0.4873396908911542,0.6031862902884024,0.75
39093,Midwest,11.5,0.4518716577540107,0.788761491581448,0.2486098239110287,0.0869766902470138,0.4695652173913044,0.2847682119205297,0.3466819835343672,0.4231133875205285,0.5552486187845302,0.2682043461685093,0.1110882745863734,0.5231143552311437,0.3119607062259392,0.2985,0.1427652733118971,0.3813884076976984,0.3315333960127883,0.008235294117647,0.3599348534201955,0.3291680368299901,0.5923049332355238,0.0
36123,Northeast,8.9,0.3877005347593584,0.9517611816961056,0.2727062094531974,0.0077699176620665,0.4260869565217392,0.2781456953642384,0.3223894313612866,0.5266889428425269,0.4751381215469612,0.3158597026305757,0.02641044085911,0.4501216545012166,0.2738616752953671,0.0,0.0942122186495176,0.3530029294802256,0.3624975492966537,0.1317647058823529,0.3366682177757096,0.2216376192042091,0.637123392901097,0.0
16077,West,10.6,0.4278074866310161,0.6425989050717901,0.1473586654309546,0.0104372028296416,0.3391304347826087,0.2450331125827814,0.262952326249282,0.0905492502261763,0.5745856353591159,0.1969119329012581,0.347343541259891,0.3965936739659368,0.1628833134209478,0.2112099999999999,0.1890675241157556,0.365343833236233,0.3598479425734454,0.5313725490196078,0.2398790134946487,0.1252877342979283,0.5819139242480721,0.625
46083,Midwest,8.1,0.1470588235294118,0.9013531659952484,0.0929101019462465,0.0263249449147628,0.1391304347826086,0.1721854304635761,0.5447214244686962,0.1683937733952013,0.5027624309392265,0.1698436904308044,0.0295961360600143,0.2822384428223844,0.5057745917960972,0.0,0.05016077170418,0.3539323583829279,0.3293289376997458,0.0464705882352941,0.1891577477896696,0.318974021703387,0.5834586219937601,0.25
40035,South,13.2,0.6417112299465241,0.6122301415143063,0.3841519925857276,0.0403571842746144,0.6956521739130436,0.5231788079470198,0.189599846831323,0.6369534133691915,0.6933701657458562,0.260770110560427,0.0373034631589764,0.666666666666667,0.1389884508164078,0.6629200000000001,0.1524115755627009,0.369491381279365,0.3668188719147982,0.1333333333333333,0.1952070730572359,0.2055244985202236,0.6393916218156991,0.625
38049,Midwest,8.9,0.3770053475935828,0.9505216403264124,0.1855885078776645,0.0081178244230546,0.1043478260869563,0.2913907284768211,0.4226613057629714,0.0675125204226539,0.701657458563536,0.3143347312237896,0.0224026307676497,0.5133819951338201,0.218903491304925,0.0,0.1504823151125401,0.2708975468070865,0.475523496606055,0.4335294117647059,0.0930665425779432,0.1548832620848405,0.6986261974596963,1.0
17075,Midwest,10.6,0.3983957219251337,0.8924697861791137,0.2634383688600556,0.0078858865823959,0.4347826086956522,0.3311258278145694,0.2834692705341758,0.600299724906663,0.660220994475138,0.3219595882577202,0.081903195971637,0.5523114355231145,0.1636798088410991,0.30796,0.1540192926045016,0.3654235530399852,0.3351329278189167,0.1539215686274509,0.2822242903676129,0.1716540611640907,0.6234134724205563,0.625
48099,South,11.5,0.393048128342246,0.605722549323417,0.144578313253012,0.1607329235764815,0.8260869565217391,0.2549668874172185,0.3329810453762205,0.3625344519475872,0.569060773480663,0.1084635913076629,0.2084061247559346,0.3187347931873479,0.1893004115226337,0.34667,0.2086816720257234,0.3597586671008762,0.249501735090694,0.0437254901960784,0.1433224755700325,0.3771785596843144,0.5621111366244889,0.125
29129,Midwest,11.8,0.6310160427807487,0.9250077471335604,0.2954124189063948,0.0030151919285631,0.4608695652173912,0.4503311258278145,0.2675244112578978,0.3286028418265593,0.6740331491712708,0.3124285169653069,0.045524612064536,0.6350364963503652,0.1797424664808177,0.0,0.0755627009646302,0.3722217543992004,0.3542619642156729,0.3768627450980392,0.4711493718008376,0.0519565932259125,0.5994229029958995,1.0
28053,South,20.6,0.9572192513368984,0.1769445305237062,0.5653382761816498,0.913951061115621,0.7652173913043477,0.5562913907284768,0.0578288340034463,0.4927941604187155,0.9861878453038672,0.249332825009531,0.0007193505292364,0.9732360097323602,0.1992566042745254,0.71883,0.5070739549839228,0.3509156846292209,0.3760345988281556,0.1472549019607843,0.403210795718939,0.1328510358434725,0.6413937763428207,0.625
20141,Midwest,10.0,0.4759358288770053,0.9271769445305236,0.2400370713623726,0.004638756813174,0.2782608695652173,0.3079470198675496,0.2602565575339843,0.108914510686249,0.6104972375690607,0.4003049942813573,0.0275408488336245,0.5693430656934308,0.2474445771936811,0.0,0.0514469453376205,0.3643599074834363,0.3577299436736145,0.3335294117647059,0.2391810144253141,0.1108188096021045,0.5835053738764587,1.0
47123,South,12.2,0.5294117647058824,0.8864786695589298,0.3232159406858202,0.02145425026093,0.3739130434782608,0.5066225165562913,0.239119280107218,0.3443103751275862,0.6187845303867403,0.3135722455203965,0.045730140787175,0.6788321167883213,0.1513341298287535,0.19888,0.1694533762057877,0.3834878063804596,0.3912267513799586,0.0531372549019607,0.5781758957654723,0.2814863531732983,0.6107798973767118,0.625
48061,South,17.5,0.6631016042780749,0.4833178390662121,0.5222428174235403,0.0070741041400904,0.8260869565217391,0.2185430463576158,0.1984223626268428,0.3625344519475872,0.6519337016574585,0.1662218833396874,0.9180968040283628,0.4063260340632604,0.2145227664940927,0.68322,0.1845659163987138,0.3818580509131024,0.3046462003433698,0.0341176470588235,0.1526291298278269,0.2910226899046366,0.5729881838485459,0.125
35037,West,12.7,0.5213903743315509,0.639500051647557,0.5354494902687674,0.0182071204917082,0.4782608695652174,0.3112582781456954,0.1399425617461229,1.0,0.5773480662983426,0.390773922988944,0.4582262871236255,0.5985401459854016,0.2125315279437143,0.6661900000000001,0.1456591639871382,0.3994004723188342,0.3498507294003898,0.1505882352941176,0.0358306188925081,0.1775731667214732,0.6488296935276762,0.75
45091,South,10.3,0.2994652406417113,0.6852597872120648,0.1633456904541242,0.2170938188565464,0.608695652173913,0.162251655629139,0.4413938349607506,0.3792811841724816,0.569060773480663,0.1847121616469691,0.0724488747302435,0.4428223844282239,0.4474976768883579,0.22145,0.1427652733118971,0.3695110103776857,0.3093320072526951,0.0125490196078431,0.2952536063285249,0.4054587306806971,0.5853891615482701,0.0
38067,Midwest,9.3,0.3850267379679144,0.8997004441689908,0.157321594068582,0.0111330163516177,0.1043478260869563,0.2748344370860927,0.3175110089986598,0.0675125204226539,0.6961325966850829,0.3852459016393443,0.0409002158051587,0.5158150851581509,0.2459843355900703,0.0,0.1295819935691318,0.2830221324351007,0.4487554447681278,0.2805882352941176,0.3127035830618893,0.1456757645511344,0.677717107019406,1.0
36115,Northeast,8.6,0.3903743315508021,0.9023861171366592,0.2004170528266914,0.0286443233213498,0.4260869565217392,0.2748344370860927,0.359310740953475,0.5266889428425269,0.4060773480662982,0.2967975600457492,0.0302127222279313,0.4598540145985403,0.2234169653524492,0.21596,0.1733118971061093,0.37432069819254,0.2892617774703971,0.0662745098039215,0.3045602605863192,0.2975994738572838,0.5880249519529274,0.25
27095,Midwest,9.7,0.4304812834224599,0.8893709327548807,0.2001853568118628,0.0035950365302099,0.1478260869565216,0.3675496688741722,0.3525177101282787,0.1644901280775906,0.6022099447513811,0.248570339306138,0.0221971020450107,0.4501216545012166,0.1745652462498341,0.32073,0.1405144694533762,0.3705300350317938,0.3587197169588524,0.0447058823529411,0.3764541647277803,0.2025649457415324,0.5855524243966292,0.0
30011,West,8.5,0.3422459893048128,0.919533106084082,0.2738646895273401,0.0008117824423054,0.2782608695652173,0.2847682119205297,0.2048324717595252,0.167960029260827,0.4475138121546961,0.4727411361036981,0.0241496249100811,0.5498783454987834,0.2109385371034116,0.0,0.1170418006430868,0.3856417240577147,0.3544244674353031,0.8970588235294118,0.014657980456026,0.1032555080565603,0.5735547295035394,1.0
19065,Midwest,10.1,0.462566844919786,0.9248011569052784,0.2393419833178869,0.0097413893076655,0.208695652173913,0.3476821192052979,0.2553245261344055,0.2047360140449628,0.6022099447513811,0.320434616850934,0.0300071935052923,0.5231143552311437,0.183061197398115,0.31983,0.1234726688102893,0.364922522914786,0.3655652603349187,0.146078431372549,0.399953466728711,0.1940151266030911,0.5968146166632315,0.625
47067,South,15.6,0.7192513368983957,0.9671521537031298,0.669601482854495,0.0051026324944914,0.3739130434782608,0.7615894039735098,0.0503159103963239,0.3443103751275862,0.7265193370165746,0.3255813953488372,0.0112013153838248,0.78345498783455,0.0554891809372096,0.0,0.2340836012861736,0.3543942521853059,0.3487392090342228,0.0366666666666666,0.4613773848301535,0.1190397895429135,0.6106520263924177,0.875
40117,South,11.5,0.5668449197860962,0.756016940398719,0.3482391102873031,0.0111330163516177,0.6956521739130436,0.4271523178807946,0.2460348458740187,0.6369534133691915,0.6353591160220995,0.2750667174990469,0.03658411262974,0.6034063260340634,0.1582370901367317,0.0,0.1141479099678456,0.3743168546468569,0.3573595281094299,0.1172549019607843,0.2719869706840391,0.2347911871095034,0.6316328144845553,0.125
00059,West,10.3,0.3315508021390374,0.7633463214431233,0.1895584818828055,0.0654973568732179,0.4246927525756557,0.1655629139072847,0.4145102839982648,0.3302808231839533,0.4447513812154695,0.2861888586219906,0.2056837153340957,0.4160583941605839,0.3790336422700096,0.2166809304792705,0.1203780297596586,0.3819365295255157,0.3504416995176568,0.1291259164445762,0.2072868733743957,0.3181728470323502,0.5911531769896842,0.3972894740553014
19127,Midwest,10.8,0.4358288770053475,0.7380435905381675,0.2085264133456904,0.0224979705438942,0.208695652173913,0.2913907284768211,0.3627034271491479,0.2047360140449628,0.7569060773480663,0.2504765535646207,0.2446819443017161,0.4233576642335767,0.2263374485596708,0.3084,0.1299035369774919,0.3688129709069077,0.4021315216706032,0.0772549019607843,0.5514192647743137,0.2469582374219006,0.6113887663157787,0.375
26097,Midwest,11.5,0.4598930481283423,0.7111868608614812,0.345227062094532,0.048475008697669,0.4869565217391304,0.3741721854304635,0.2540532261152595,0.4794960265967483,0.6767955801104972,0.4523446435379337,0.0211694584318158,0.6301703163017034,0.2530200451347405,0.39512,0.3032154340836012,0.4539873615487031,0.5849848007802628,0.0605882352941176,0.1382038157282457,0.1775731667214732,0.6679974086986006,0.75
26013,Midwest,11.6,0.4411764705882354,0.7172812725958061,0.2340129749768304,0.0782790212223124,0.4869565217391304,0.4039735099337748,0.227394217882443,0.4794960265967483,0.6519337016574585,0.3370186808997331,0.017469941424314,0.5742092457420924,0.1555821054028939,1.0,0.2064308681672025,0.3997560494133119,0.3447248698144678,0.0641176470588235,0.2498836668217776,0.1144360407760605,0.5918450408481292,1.0
01009,South,11.3,0.4545454545454546,0.8914368350377025,0.2838276181649676,0.0146120839614983,0.3565217391304348,0.3377483443708609,0.273183993873253,0.560447561426894,0.5359116022099447,0.2527640106747998,0.1033809474874113,0.5815085158150854,0.1484136466215319,0.0,0.1877813504823151,0.3541470474246639,0.2106405284747282,0.0435294117647058,0.380409492787343,0.256494574153239,0.5682888311493136,0.0
48411,South,12.0,0.5026737967914439,0.7687222394380745,0.2613531047265988,0.0281804476400324,0.8260869565217391,0.2814569536423841,0.2253877082136703,0.3625344519475872,0.5276243093922651,0.3267251239039268,0.3104511355461926,0.5085158150851583,0.2292579317668924,0.4286399999999999,0.0932475884244372,0.4137776233372784,0.3331354781780126,0.3037254901960784,0.2159143787808283,0.1022689904636632,0.5645853859327395,0.75
06113,West,10.1,0.2754010695187165,0.5331060840822228,0.3241427247451344,0.0313116084889249,0.3478260869565217,0.1125827814569536,0.4854910970706491,0.3712769411364195,0.2486187845303866,0.1517346549752192,0.3413832083033603,0.2116788321167883,0.5267489711934157,0.43106,0.1717041800643086,0.3845668603415059,0.347973042735643,0.0635294117647058,0.1300604932526756,0.4057875698783295,0.592469450465657,0.0
30051,West,9.9,0.4224598930481283,0.9579588885445718,0.5421686746987953,0.0,0.2782608695652173,0.3741721854304635,0.2132031399578786,0.167960029260827,0.4779005524861878,0.2918414029736942,0.0,0.5377128953771291,0.3046594982078853,0.0,0.0080385852090032,0.390173201422599,0.3521455800211887,0.6096078431372549,0.0,0.1315356790529431,0.5693813933025946,1.0
27117,Midwest,10.0,0.4251336898395722,0.8663361223014151,0.218952734012975,0.0224979705438942,0.1478260869565216,0.3344370860927151,0.3113000191460846,0.1644901280775906,0.6022099447513811,0.291650781547846,0.0867331209536532,0.4622871046228711,0.2279304393999734,0.1911199999999999,0.0971061093247588,0.3791953149141009,0.4959905752126561,0.1884313725490196,0.2712889716147045,0.184807629069385,0.6443264885544182,0.625
36087,Northeast,9.9,0.4037433155080213,0.6298936060324346,0.3158016682113068,0.1280296880436043,0.4260869565217392,0.1655629139072847,0.6525445146467548,0.5266889428425269,0.3812154696132597,0.1957682043461685,0.2060425444455862,0.364963503649635,0.5007301208018055,0.1639699999999999,0.1887459807073954,0.3966891271326557,0.3835248762635833,0.0064705882352941,0.1368078175895765,0.3939493587635646,0.6171559598046179,0.0
28137,South,12.5,0.553475935828877,0.6536514822848878,0.3257645968489342,0.3470949785457497,0.7652173913043477,0.3311258278145694,0.2953857936052078,0.4927941604187155,0.5359116022099447,0.2123522683949676,0.0316514232864042,0.5961070559610706,0.2193017390150007,0.76913,0.172668810289389,0.3836219252493107,0.3559001486706645,0.0386274509803921,0.2284783620288506,0.2676751068727392,0.6095349020901425,0.0
48037,South,12.1,0.4545454545454546,0.6451812829253176,0.3148748841519926,0.2885306737794271,0.8260869565217391,0.3178807947019867,0.2593911545089029,0.3625344519475872,0.552486187845304,0.2289363324437666,0.0860137704244168,0.5255474452554745,0.2345679012345679,0.26734,0.1173633440514469,0.4194224902976341,0.3937455305231713,0.030392156862745,0.2005583992554676,0.2535350213745478,0.5892923069174691,0.25
45077,South,11.4,0.3609625668449199,0.8454705092449127,0.3357275254865617,0.0716687927635393,0.608695652173913,0.2350993377483443,0.2602795328355352,0.3792811841724816,0.5165745856353591,0.2234083110941669,0.0527181173569006,0.4282238442822385,0.3041285012611178,0.3377199999999999,0.1128617363344051,0.3967494204531152,0.3267528662308415,0.008235294117647,0.3206142391810144,0.2887208155212101,0.574971025602528,0.125
08035,West,6.0,0.0427807486631016,0.8113831215783492,0.0352177942539388,0.0166995245274266,0.217391304347826,0.0463576158940397,0.9214014933946008,0.2989969548928999,0.2375690607734806,0.1538314906595501,0.1016339533449799,0.2068126520681265,0.7504314350192487,0.01311,0.1141479099678456,0.3753948832530644,0.3042920238813883,0.0219607843137254,0.158911121451838,0.5761262742518908,0.5706101428294005,0.0
28135,South,17.0,0.7647058823529413,0.3405639913232103,0.5518999073215941,0.7199350574046155,0.7652173913043477,0.4735099337748343,0.0915795519816198,0.4927941604187155,0.7790055248618784,0.22417079679756,0.0053437467886137,0.812652068126521,0.0998274259923005,0.71817,0.3270096463022507,0.3490088224117987,0.3724477918760316,0.0933333333333333,0.5407166123778502,0.0795790858270305,0.6410073518555208,0.75
39089,Midwest,10.9,0.3208556149732621,0.8658196467307097,0.1902224281742354,0.04650353705207,0.4695652173913044,0.2980132450331125,0.4258701895462378,0.4231133875205285,0.5745856353591159,0.2247426610751048,0.0240468605487616,0.4428223844282239,0.3302801008894199,0.17673,0.1019292604501607,0.383152472369236,0.299546425919871,0.0186274509803921,0.2547696603071196,0.2854324235448865,0.5760218662988008,0.0
17093,Midwest,9.1,0.1978609625668449,0.6810246875322797,0.0727525486561631,0.09660211063435,0.4347826086956522,0.152317880794702,0.6513421405322611,0.600299724906663,0.6353591160220995,0.109226077011056,0.2227931353406638,0.2992700729927008,0.4253285543608124,0.02521,0.1170418006430868,0.3768797505558389,0.2413925887133391,0.0123529411764705,0.2303396928804095,0.3610654390003288,0.5713951511984363,0.0
48205,South,10.8,0.393048128342246,0.6757566367110834,0.0755329008341056,0.0775832077003363,0.8260869565217391,0.2317880794701986,0.43421022400919,0.3625344519475872,0.4917127071823204,0.2136866183759054,0.3154865892508477,0.4282238442822385,0.2479755741404486,0.0,0.0762057877813504,0.384400275474871,0.3511547370493633,0.4439215686274509,0.1444858073522568,0.0447221308780006,0.5931705644528902,0.75
